Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,Z_mm_smoothed,B_px,X_mm,X_mm_smoothed,Y_mm,Y_mm_smoothed
158,54,169,243,149,249,163.2497354949743,107.56393447619885,163.25802961470689,128.4445405612866,0.8578,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.839,0.0885,5.4045,5.6007,117.0805,-2.8134,-2.8218,-0.8465,-0.7825
158,49,351,46,366,12,295.44994567495195,183.8396040030548,295.1735245245302,220.9886874932742,0.7303,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.205,0.0918,5.6079,5.3876,200.7097,2.1524,2.1262,4.5536,4.6213
159,59,246,331,240,361,102.32472743413737,121.80722474467596,102.12101545258575,152.3975065412817,0.774,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.4063,0.1116,6.8313,6.9112,135.396,-0.7187,-0.7160,-3.3208,-3.4461
159,54,168,236,147,239,167.0053832080835,106.73331251301067,167.81136679806812,127.88275880665071,0.6205,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0248,0.0901,5.5078,5.4396,116.3548,-2.85,-2.8580,-0.6347,-0.7331
159,27,165,77,144,50,231.59991698191388,172.2614292289484,231.68690932618236,206.4654934849889,0.7682,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0435,0.0903,5.5182,5.4222,187.8189,-2.9245,-2.9477,3.6961,3.6001
159,49,349,38,364,5,293.87076688722186,190.2761151589973,293.96248897457815,226.52372944131042,0.7766,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.6713,0.087,5.3114,5.2512,206.8238,2.1044,2.0997,4.7443,4.6778
160,59,244,328,237,357,103.57043438516149,119.33147112141039,103.57043438516149,149.164338901763,0.8264,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.3564,0.1111,6.8036,6.7750,132.5905,-0.7807,-0.7362,-3.2344,-3.5223
160,54,166,231,145,233,169.83791680599924,107.68936809174804,170.61085243866876,128.7245120402482,0.5903,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8948,0.089,5.4356,5.2912,117.2711,-2.9004,-2.8716,-0.4979,-0.7946
160,27,160,69,142,42,231.93135679831585,181.63975335812367,232.59464336859145,214.00934559032697,0.4191,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0983,0.0818,4.9929,5.2167,196.5004,-3.0161,-2.9669,3.901,3.5672
160,49,348,31,361,1,292.77702382372377,196.30843079195554,292.87006326823797,229.00218339570478,0.6622,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.5486,0.0769,4.6874,5.1647,211.3987,2.058,2.0828,4.8894,4.6166
161,59,243,339,236,370,102.86275101895822,130.26895255585654,102.83560948640144,162.04937519163718,0.8108,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.0903,0.1087,6.6557,6.6958,144.4316,-0.8059,-0.7339,-3.5336,-3.6523
161,54,164,240,144,245,165.4655449194599,111.57060544785082,165.54324459994515,132.1854757528224,0.8357,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.405,0.0846,5.1634,5.2223,121.0063,-2.9399,-2.8747,-0.7599,-0.9069
161,27,159,79,140,53,229.64797069138703,174.52220489095365,230.3009265165257,206.65188119153427,0.4331,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.3738,0.0843,5.146,5.2298,189.2329,-3.0522,-2.9544,3.6378,3.4725
161,49,346,40,359,8,293.2789491980027,187.2431574183687,293.0968219181608,221.77691493931465,0.7487,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.3893,0.0844,5.1546,5.0141,203.0522,2.0057,2.0961,4.6841,4.4864
162,59,246,356,240,390,100.23480276342322,146.32839779072276,100.1915018500277,180.8535318980528,0.8244,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.7349,0.1055,6.4582,6.6283,161.7694,-0.7196,-0.7192,-3.9952,-3.8317
162,54,167,258,148,265,156.34200300123732,114.63420083029322,156.85719893270578,134.8517704741024,0.6551,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0119,0.081,4.9449,5.0817,123.9238,-2.8544,-2.8683,-1.234,-1.0767
162,27,162,96,144,74,226.52076966114376,159.86244086714052,227.15296278910046,188.22327167489146,0.4468,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0608,0.0815,4.9721,5.2257,172.8875,-2.9664,-2.9270,3.1658,3.3083
162,49,349,57,363,29,296.41700039673367,173.07223925286226,296.43967768021486,204.37710243566914,0.8127,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.2233,0.0829,5.0624,4.9078,187.4265,2.0934,2.1067,4.2117,4.3556
163,59,249,362,243,399,98.71745696459966,151.75308893067054,98.81522102322316,189.2353032602532,0.8045,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.2242,0.1099,6.7301,6.5571,168.4341,-0.6446,-0.6921,-4.1773,-4.0112
163,54,168,264,149,273,153.434948822922,116.27553482998907,153.62157936648757,137.2953021774598,0.7609,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.2186,0.0829,5.0597,4.9433,125.9142,-2.8286,-2.8569,-1.4081,-1.2515
163,27,170,103,148,83,226.90011096557686,149.2816130673835,226.13218027513128,178.932948335403,0.464,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0466,0.0903,5.5199,5.3311,162.7679,-2.8126,-2.8863,2.9619,3.1205
164,59,249,364,243,400,98.60448159309266,153.73028328862208,98.76906225314762,190.22355269524328,0.7732,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.799,0.1061,6.4938,6.4715,170.041,-0.6451,-0.6650,-4.218,-4.1116
164,54,168,267,150,276,152.12804747359667,117.64777940955791,152.31893843151474,137.7679207943562,0.7747,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.7603,0.0788,4.8051,4.8024,126.9154,-2.818,-2.8405,-1.4838,-1.3566
164,27,171,106,149,87,226.3836869673685,146.4137971640651,225.46205272143075,175.3681841155915,0.3986,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0066,0.09,5.4977,5.3809,159.5883,-2.7879,-2.8436,2.875,3.0054
164,49,354,68,368,43,299.6591092359951,165.71059109181888,299.59862563627377,194.36306233438492,0.7912,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.8492,0.0796,4.8545,4.9152,178.8968,2.2192,2.1192,3.9024,4.2283
165,59,249,361,243,396,98.77505574447967,150.7647173578752,98.95663560791192,186.27130750601393,0.7566,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.7157,0.1053,6.4475,6.4288,166.6477,-0.6452,-0.6601,-4.1318,-4.0923
165,54,167,263,149,271,154.09349200048564,116.73045875006231,154.37413976865759,136.41847382227965,0.7554,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6489,0.0778,4.7432,4.6925,125.8089,-2.8434,-2.8512,-1.3718,-1.3345
165,27,170,103,148,83,226.90011096557686,149.2816130673835,226.13218027513128,178.932948335403,0.4519,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.0466,0.0903,5.5199,5.4466,162.7679,-2.8126,-2.8281,2.9619,3.0223
166,59,248,358,242,391,99.33499846313823,147.95945390545344,99.5142205448402,181.49655644116226,0.7724,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3204,0.1018,6.2278,6.3038,163.021,-0.6705,-0.6753,-4.0355,-4.0295
166,54,166,260,149,267,155.63754698468782,116.36150566231085,155.90798047100967,134.73678042761748,0.7254,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1381,0.0732,4.4593,4.5463,124.8768,-2.8579,-2.8673,-1.2854,-1.2701
166,27,169,99,147,79,227.6506896834218,152.89865924853626,226.77604425335875,182.5212316416915,0.4078,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8213,0.0883,5.3947,5.2288,166.4019,-2.8385,-2.8697,3.0626,3.1014
166,49,352,61,365,35,297.9147020555127,170.88300090997933,297.71850162818333,199.9449924354196,0.7323,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.7154,0.0784,4.7801,4.8357,184.2752,2.1573,2.1395,4.0902,4.1519
167,59,247,353,241,385,100.05433559999435,143.19916200872126,100.15905599584681,175.75551200460256,0.7508,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3512,0.1021,6.2449,6.2112,157.8158,-0.6953,-0.7004,-3.8987,-3.9413
167,54,164,254,147,260,158.74949449286677,115.8792474949678,158.99321056922815,133.8992158304148,0.7649,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0229,0.0721,4.3953,4.4923,124.2392,-2.9083,-2.8976,-1.1234,-1.1705
167,49,351,55,363,28,296.71084164999723,175.75551200460256,296.3153979443531,205.27298896834918,0.6317,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.615,0.0775,4.7243,4.7611,189.3709,2.1202,2.1325,4.2529,4.1902
168,59,246,352,240,383,100.52078431387436,142.3938200906205,100.59942371643346,173.9683879329805,0.774,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.0991,0.0998,6.1048,6.1255,156.6055,-0.7205,-0.7105,-3.8633,-3.9251
168,54,164,253,147,258,159.2117543109697,115.52056094046635,159.79638483167486,133.19534526401438,0.6565,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9029,0.0711,4.3286,4.4447,123.7299,-2.9087,-2.9004,-1.0861,-1.1382
168,27,167,92,145,71,228.81407483429035,159.45218719101973,227.99034497516539,189.76301009416983,0.4106,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.6525,0.0868,5.3009,5.0272,173.2922,-2.8891,-2.9011,3.2502,3.1604
168,49,350,53,363,26,296.13100054493856,177.1016657177453,296.0700675563207,207.06762180505189,0.7894,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6744,0.078,4.7573,4.7395,190.9159,2.1076,2.1126,4.3024,4.2552
169,59,244,349,238,379,101.55100726252527,139.83204210766573,101.50773069691286,170.42593699317015,0.7845,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9659,0.0986,6.0308,6.0700,153.6206,-0.7704,-0.6932,-3.7772,-3.9880
169,54,162,249,144,254,161.4089322732197,116.05602095539895,161.83404347077447,134.7145129523913,0.7502,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2744,0.0744,4.535,4.4280,124.6911,-2.9697,-2.8731,-0.9857,-1.1807
169,27,159,88,143,67,227.6573906829055,167.7647161950331,228.34194385726113,194.07730418572905,0.3858,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0868,0.0727,4.4308,4.7958,179.9643,-3.0204,-2.9103,3.3574,3.1472
169,49,348,49,361,22,294.99764733185947,179.84715733088473,295.09938086642137,209.8118204487059,0.7556,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.5518,0.0769,4.6892,4.7830,193.6774,2.058,2.1149,4.4029,4.2273
170,59,247,359,241,391,99.65183346680425,149.11069713471264,99.82527704214846,181.6645259812713,0.7724,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9447,0.0984,6.019,6.0033,163.7857,-0.6958,-0.6412,-4.0507,-4.1330
170,54,166,257,149,264,156.99740340664215,115.15641536623133,157.0830973815533,133.5402561027947,0.797,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2205,0.0739,4.5051,4.4376,123.6689,-2.8576,-2.8181,-1.2104,-1.3130
170,61,146,243,125,248,166.1779453642683,129.75746606650424,166.23921488820875,151.34397906755325,0.7,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.5399,0.0768,4.6826,4.6826,139.7219,-3.4051,-3.4051,-0.8357,-0.8357
170,27,162,95,146,75,226.76627048600903,160.58953888718904,227.39500551687235,186.1316738225926,0.4288,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1924,0.0737,4.4895,4.6687,172.4198,-2.9451,-2.8789,3.1697,3.0534
170,49,351,56,363,29,296.85812166210434,174.86280336309378,296.43967768021486,204.37710243566914,0.6385,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6547,0.0778,4.7464,4.7636,188.4715,2.1201,2.1574,4.2277,4.1078
171,59,251,370,246,404,97.57088890083429,159.38946012832844,97.71189241265888,193.75241933973368,0.7826,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.8212,0.0973,5.9504,5.9388,174.8991,-0.5841,-0.5567,-4.3499,-4.3327
171,54,171,268,155,276,150.99358409772998,115.48592987892508,151.32096373061935,133.3604139165742,0.7023,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.988,0.0718,4.3759,4.2555,123.7812,-2.7212,-2.7267,-1.4979,-1.4810
171,27,165,105,150,87,225.0,151.32085117392117,225.6958659395088,174.6682569902156,0.4183,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9647,0.0716,4.3629,4.5475,162.1585,-2.8586,-2.8099,2.896,2.8674
171,49,351,66,367,41,298.41763805901707,166.00301202086666,299.05460409907715,195.616972678753,0.4646,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.1071,0.0819,4.9978,4.7246,179.5974,2.1686,2.2350,3.9508,3.9235
172,59,256,380,253,416,95.44033203100551,168.7601848778319,95.32102123270121,204.88289338058462,0.7802,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.7512,0.0967,5.9115,5.8918,185.0754,-0.435,-0.4375,-4.6239,-4.5223
172,54,174,278,159,289,146.04094018032373,118.15244390193544,145.72885929801004,136.74063039199433,0.7421,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1099,0.0729,4.4436,4.1120,126.7688,-2.6334,-2.5627,-1.7847,-1.6438
172,27,173,116,156,100,224.11859600341785,137.90213921473443,223.99491399474581,161.24515496597098,0.7848,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6777,0.078,4.7592,4.6084,148.6629,-2.6812,-2.6723,2.5939,2.6923
172,49,359,77,372,54,302.7995312726192,160.60510577189007,302.33018573505035,186.98663053812163,0.6311,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4404,0.0759,4.6273,4.7186,172.7947,2.3328,2.3398,3.6551,3.7415
173,59,261,389,259,426,93.55618109425512,177.341478509682,93.47631274920114,214.39449619801343,0.7686,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5188,0.0946,5.7823,5.8590,194.1156,-0.2984,-0.3108,-4.862,-4.6470
173,27,178,126,162,112,222.4551956201869,127.40486646906389,222.27368900609375,148.66068747318505,0.7352,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.5625,0.077,4.6951,4.6323,137.2145,-2.5444,-2.5324,2.3199,2.5648
173,49,365,87,379,66,306.6492474676686,155.80115532305913,306.2368208744129,181.01104938649465,0.6417,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.3237,0.0748,4.5625,4.6755,167.4626,2.4954,2.4523,3.3812,3.6097
174,59,266,384,264,420,91.99787985647667,172.10461934532728,92.2025981617658,208.153789300123,0.7379,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5427,0.0948,5.7956,5.7979,188.4204,-0.1741,-0.1790,-4.725,-4.6926
174,54,179,284,169,294,142.25319461272534,117.61377470347595,141.4761245383512,131.65485179058157,0.5972,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.2642,0.0563,3.4179,3.8534,124.2389,-2.4515,-2.4065,-1.9262,-1.7320
174,49,368,83,383,61,306.6561084159669,160.80111939908875,306.3195815749287,187.40864441108366,0.6811,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4976,0.0764,4.6591,4.5837,173.0883,2.5821,2.5726,3.4927,3.5432
175,59,270,382,269,418,90.67403689798452,170.01176429882727,90.83434557554679,206.0218435020908,0.75,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6496,0.0958,5.855,5.7710,186.2926,-0.0622,-0.0522,-4.6744,-4.6632
175,27,186,120,171,105,226.930587441167,125.93649193144932,226.6523046776513,147.13938969562162,0.726,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6347,0.0776,4.7353,4.5948,135.7148,-2.3322,-2.3803,2.4818,2.5251
175,49,372,80,387,58,307.14668669802177,165.60193235587562,306.7506558210937,192.20041623263984,0.6383,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.267,0.0743,4.5309,4.5642,177.9125,2.6827,2.6975,3.5686,3.5684
176,59,275,379,275,413,88.97084519569401,167.0269439342048,89.14490260373329,201.02238681301145,0.7652,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.2719,0.0924,5.6451,5.7627,182.4546,0.0746,0.0622,-4.5779,-4.5912
176,54,191,279,181,289,140.40379136024973,105.11898020814318,139.7636416907262,119.20570456148481,0.6313,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.9834,0.0628,3.8176,3.7838,111.72,-2.1496,-2.2471,-1.7997,-1.8022
176,62,153,266,135,274,155.5923313322199,130.6789960169575,155.65064465951124,150.3761949245957,0.8869,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.7938,0.0701,4.2679,4.1543,139.8374,-3.1963,-2.8349,-1.4483,-1.6943
176,27,189,118,175,103,228.55618109425512,125.39936203984452,228.3338506615366,145.91093173576817,0.7633,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4075,0.0756,4.609,4.5682,134.8798,-2.2456,-2.2133,2.5325,2.5178
176,49,375,78,391,56,307.5479225565953,169.01183390520322,307.3371311581613,196.2065238466856,0.7614,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2807,0.0745,4.5385,4.5556,181.5967,2.77,2.8048,3.6185,3.6383
177,59,279,375,281,409,87.54095600989538,163.1502375113196,87.38424512457813,197.20547659738054,0.7668,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5096,0.0945,5.7772,5.7431,178.5687,0.199,0.1890,-4.4766,-4.5790
177,54,193,274,185,282,141.87481802870425,100.42410069301094,141.1799242491831,111.66467659918243,0.6822,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8939,0.053,3.2121,3.6189,105.7465,-2.077,-2.1505,-1.6516,-1.8066
177,27,193,112,183,96,231.6912644325523,127.4401820463232,232.50308739104958,146.2087548678259,0.4054,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6273,0.0686,4.1754,4.6407,136.1808,-2.098,-2.0359,2.6975,2.5174
177,49,382,72,399,49,308.15722658736905,178.04493814764857,307.9236218223632,206.63494380186523,0.6877,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2651,0.0743,4.5299,4.4927,191.2775,2.9572,2.9226,3.7808,3.6713
178,59,282,376,284,410,86.5106750942036,164.30459518832697,86.53177074108285,198.36330305779848,0.8026,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4437,0.0939,5.7406,5.7219,179.7347,0.2736,0.3159,-4.502,-4.6216
178,49,385,74,402,51,309.3120087467375,178.36199146679206,308.919259067183,206.93235609734887,0.6275,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2463,0.0742,4.5194,4.4898,191.5879,3.0322,3.0524,3.731,3.6389
179,59,289,382,292,417,84.28940686250037,170.84788555905513,84.42780219603621,205.9732992404598,0.7917,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3662,0.0932,5.6976,5.7275,186.7735,0.4602,0.4229,-4.6643,-4.7261
179,27,204,117,192,102,234.40531150095688,116.8289347721702,233.9726266148964,136.01470508735443,0.7123,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4384,0.0759,4.6262,4.7451,125.6939,-1.8463,-1.8858,2.5574,2.4420
179,49,390,76,408,55,310.9464457681686,180.05554698481245,310.9004865965981,207.7137453323684,0.8284,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.932,0.0713,4.3448,4.4596,192.8983,3.1707,3.1774,3.6576,3.5543
180,59,293,390,297,427,83.27148790623133,179.2344832893492,83.36748538486154,216.44860821913363,0.7858,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4591,0.0941,5.7492,5.6691,196.0915,0.5721,0.4951,-4.8874,-4.8812
180,62,172,276,157,285,147.3807569288072,118.72657663724664,147.59332995610313,136.2130683891968,0.7023,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6278,0.0686,4.1757,4.0755,126.8701,-2.6849,-2.7916,-1.7109,-1.7862
180,63,492,159,521,152,346.45502663205446,226.29405648403582,346.4520610119995,256.12692166189794,0.9979,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.8771,0.0618,3.7585,3.7585,240.2881,5.8621,5.8621,1.4124,1.4124
180,27,212,126,199,112,235.09750438407525,104.86181383134664,233.87055585675915,123.81033882515628,0.4016,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.215,0.0829,5.0578,4.7282,113.551,-1.6574,-1.7911,2.3179,2.3573
180,49,396,86,415,65,314.5416435419996,176.7823520603796,314.2097634975708,205.08047201037937,0.6731,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2411,0.0741,4.5165,4.4787,189.8829,3.3317,3.2646,3.4065,3.3994
181,59,294,398,299,436,83.25442035251719,187.29655629509048,83.12697006165854,225.6213642366343,0.7607,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3217,0.0928,5.6728,5.6131,204.6804,0.6095,0.5200,-5.1,-4.9815
181,64,213,296,204,309,125.08347387909274,102.6498904042279,125.03164382952616,118.46096403457132,0.8511,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9522,0.0715,4.356,4.2006,109.9901,-1.5853,-1.6733,-2.2594,-2.2290
181,62,174,284,160,294,143.6955028774248,121.60592090848209,143.79054318281396,138.80922159568507,0.8863,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3465,0.0661,4.0194,4.0755,129.6393,-2.6234,-2.7916,-1.9238,-1.7862
181,27,215,134,202,121,233.84181456019166,96.60745312862771,232.43140797117252,114.80853626799707,0.3715,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.574,0.0861,5.2573,4.8915,104.9245,-1.5818,-1.7454,2.1049,2.2864
181,49,398,93,418,75,316.6365770416167,173.31185764395926,316.8215133516011,200.21238722916223,0.7472,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.009,0.072,4.3875,4.4757,185.7935,3.3951,3.3095,3.1954,3.2846
182,59,293,404,296,442,83.75808565258495,193.14502323383846,84.0428688852918,231.24878378058554,0.6756,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9847,0.0898,5.4855,5.6074,210.4864,0.5601,0.4877,-5.2522,-5.0139
182,62,172,289,159,300,142.40372885278802,126.21014222319853,142.08993014415523,143.22360140703069,0.8419,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.0222,0.0631,3.8392,4.0114,134.1797,-2.6619,-2.6567,-2.062,-1.8989
182,49,398,101,418,82,318.62148470411734,167.91962362987834,318.3177811683348,195.48913013259843,0.6932,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4366,0.0759,4.6252,4.5171,180.6586,3.3932,3.2992,3.0064,3.2343
183,65,455,412,488,446,47.54148653978478,271.0885464197999,47.290610042638534,318.4525082331744,0.5233,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.9345,0.0803,4.9019,4.9019,292.8679,4.974,4.9740,-5.4103,-5.4103
183,59,287,395,289,431,85.3141001604973,183.61372497719228,85.5612836322953,219.65882636488797,0.7335,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9399,0.0894,5.4606,5.5673,200.0254,0.3983,0.4206,-5.0036,-4.9672
183,64,206,294,197,306,128.8298249049704,105.26157893552613,128.58539819266028,120.2538980657176,0.7861,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3931,0.0665,4.0453,4.2006,112.2594,-1.7613,-1.6733,-2.1985,-2.2290
183,27,206,134,196,121,229.7636416907262,102.17631819555841,230.13255443987296,118.56221995222593,0.747,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2552,0.0742,4.5244,4.8570,109.7611,-1.7719,-1.7655,2.1088,2.2692
183,49,393,95,412,76,315.9628636256362,168.31518053936787,315.83031548625803,195.18196638009363,0.8022,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2196,0.0739,4.5046,4.4898,180.7557,3.2569,3.2470,3.1571,3.2570
184,59,283,388,285,424,86.42366562500266,176.34341496069538,86.49097341138344,212.3982109152523,0.7914,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3142,0.0927,5.6687,5.5818,192.6988,0.2985,0.3061,-4.8264,-4.8202
184,27,204,125,190,111,231.98848972998346,110.42191811411355,230.92750419239016,130.09611831257686,0.4196,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0967,0.0818,4.992,4.8029,119.4544,-1.8695,-1.8580,2.3432,2.3618
184,49,388,86,406,65,312.6337520085442,171.26587517658035,312.35119424054136,198.90952717253137,0.7032,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.3047,0.0747,4.5519,4.5168,184.0555,3.1193,3.1495,3.4063,3.3841
