Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
512,115,27,31,6,15,217.60392344028733,296.62434155004877,217.57940663411867,323.02476685232665,0.8714,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
513,118,274,234,279,243,61.38954033403479,25.059928172283335,61.26020470831195,35.35533905932738,0.6878,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
514,115,26,31,6,15,217.4863718194613,297.41721537261424,217.57940663411867,323.02476685232665,0.8243,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
515,115,29,27,10,8,218.4492735288993,297.51302492496023,218.99099404250546,324.2221460665511,0.684,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
515,116,25,33,5,16,217.06281199937706,297.00168349691216,217.33080672182092,323.21045775160184,0.6979,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
516,116,26,31,6,15,217.4863718194613,297.41721537261424,217.57940663411867,323.02476685232665,0.8249,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
517,116,26,32,6,15,217.33319573818582,296.8097033454264,217.57940663411867,323.02476685232665,0.6798,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
517,119,65,209,24,204,180.872457122902,197.02284131541703,181.92518370832315,238.1344158243407,0.6732,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
518,116,27,29,5,15,217.9087267446724,297.8489550090784,217.47149891603945,323.81785003300854,0.5091,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
518,119,69,206,26,205,181.7806424459987,193.0932417253385,181.69895297144592,236.10379073619296,0.9032,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
519,120,497,190,510,189,354.6517277885686,236.02754076590298,354.70143493010005,249.06424873915566,0.9427,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
519,119,74,204,28,205,182.43664824681014,188.17013578142522,181.7134653173658,234.10467744152402,0.781,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
520,120,497,192,511,191,355.13548556223947,235.8495283014151,355.1792339219073,249.8839730755056,0.9427,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
520,119,78,202,30,206,183.11084065349075,184.27153876819935,181.48145717088707,232.07757323791543,0.6492,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
520,121,498,359,507,363,31.918008850327272,278.03776721877193,31.646629792759004,287.7950659757738,0.6171,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
521,120,497,193,510,192,355.3776297583158,235.76683396949622,355.3893506813394,248.8051446413438,0.9571,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
521,119,83,201,32,206,183.51654749633545,179.3376703316958,181.49433359126652,230.07824755939012,0.5232,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
522,120,496,195,509,194,355.8447861944153,234.61670869739862,355.8319670232525,247.65500196846418,0.9657,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
522,119,89,201,34,206,183.63818657786464,173.34935823359717,181.50743575877496,228.07893370497854,0.6,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
523,120,494,197,508,197,356.3006805077128,232.48440807933767,356.51067509420363,246.45689278249046,0.8432,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
523,119,94,200,36,206,184.08561677997488,168.4280261714184,181.52076966114376,226.07963198837706,0.5174,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
524,120,493,199,507,199,356.77895978449953,231.36551169091732,356.96266417704754,245.34465553584002,0.868,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
524,119,98,200,39,206,184.1849161251184,164.43843832875572,181.54121864372388,223.0807028857494,0.5176,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
525,120,492,202,506,202,357.5104470780008,230.21728866442677,357.6531257075127,244.20483205702544,0.8788,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
525,119,101,200,40,205,184.26261112279005,161.4465855941215,181.80602529760125,222.11033294288674,0.5521,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
526,120,492,201,506,201,357.26185348064485,230.2628932329306,357.41874130256537,244.24782496472716,0.8754,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
526,119,103,200,43,204,184.3160275198656,159.45218719101973,182.09206627948015,219.14607000811125,0.5962,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
527,120,493,200,506,199,357.0262689175199,231.3114783144148,356.95023953073155,244.3460660620506,0.9065,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
527,119,105,201,45,203,184.00780454237233,157.3848785620779,182.37496151576138,217.18655575334307,0.7134,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
528,120,494,198,507,197,356.5466837494689,232.42202993692314,356.49646835521554,245.45875417267155,0.9347,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
528,119,108,201,47,202,184.08561677997488,154.39235732380018,182.66300076606714,215.23243250030885,0.7411,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
529,120,494,196,507,195,356.0548137709624,232.55106965997814,356.0307365432805,245.58908770545975,0.9447,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
529,119,111,202,48,201,183.78888987788466,151.33076356114773,182.9425204563686,214.28252378577213,0.7901,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
530,120,494,194,507,193,355.56352551434264,232.6972281742952,355.5655294938988,245.7356303021603,0.9676,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
530,122,129,196,57,198,186.8597600055258,133.9589489358587,183.90681638410342,205.47749268472205,0.2883,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
530,119,112,202,48,201,183.81407483429035,150.33296378372907,182.9425204563686,214.28252378577213,0.7417,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
530,123,414,316,423,321,34.38034472384487,184.1738309315414,34.09873234696994,194.42736432920137,0.8135,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
531,120,493,192,506,191,355.05166624997565,231.8641843838759,355.080927616935,244.90202122481554,0.9589,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
531,122,130,198,55,198,186.05419189411484,132.74034804836094,183.8691845763654,207.4728897952694,0.4784,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
531,119,113,203,46,201,183.456619172042,149.27156460625713,182.91532211664253,216.27991122617004,0.6658,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
532,119,114,203,51,198,183.4799175042697,148.27339613025663,183.79605162648184,211.463944917331,0.9384,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
533,119,115,204,53,197,183.1150647599055,147.2175261305528,184.10509851316257,209.53758612716717,0.7811,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
533,124,482,396,502,409,39.90788487550104,286.8030683238936,39.38029064229053,310.49798711102784,0.516,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
534,124,480,395,502,410,40.01176284096662,284.6278271708513,39.52263127117112,311.1334118991401,0.5539,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
535,120,487,190,499,189,354.41549772301306,226.07299706068392,354.4570079124959,238.1134183535233,0.9346,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
536,120,486,190,499,190,354.3907255535542,225.07776433935007,354.6966024531781,238.01890681204299,0.7636,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
537,120,487,192,500,191,354.92039213998544,225.88713996153035,354.9575489308291,238.92467432226417,0.9103,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
538,120,486,194,500,193,355.4057466687336,224.72205054244233,355.4356471734626,238.75719884434898,0.9476,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
539,120,485,195,498,194,355.64059215565516,223.64704335179573,355.6384273549794,236.6854452643846,0.9537,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
540,120,483,196,496,196,355.8591139964801,221.5784285529618,356.0884281874713,234.54637068179076,0.8458,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
541,120,480,198,493,197,356.32550047917033,218.44907873461037,356.2847108945712,231.48650068632512,0.9469,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
542,120,477,199,490,199,356.53981677101353,215.39266468475662,356.7366686817646,228.3703133071372,0.8641,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
543,119,136,195,66,179,187.68398182973397,127.1416532848303,189.55710422167067,198.75864761061342,0.6948,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
543,120,474,201,487,200,357.0297693928035,212.2851855405836,356.94711748520757,225.31977276750482,0.9236,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
544,119,135,193,67,177,188.5087033162703,128.41339493993607,190.1755108430432,198.11612756158948,0.6866,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
544,120,472,202,485,202,357.2736890060937,210.23796041628637,357.4324026708122,223.22410264126944,0.8655,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
545,119,134,192,67,175,188.88065915052022,129.55307792561317,190.7437870709809,198.47921805569467,0.6402,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
545,120,471,205,484,205,358.08171967485316,209.11719202399405,358.19397470239875,222.11033294288674,0.8907,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
546,119,132,190,68,174,189.60520415501293,131.84839779079607,191.08256946302964,197.6866206904251,0.6623,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
546,120,471,208,484,207,358.903563916007,209.03827400741713,358.70977264793953,222.05629916757596,0.843,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
547,119,131,188,69,172,190.38180515923824,133.18032887780387,191.709001101864,197.101496696499,0.6625,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
547,120,472,208,485,208,358.9087837747374,210.03809178337153,358.9723832135583,223.03587155433092,0.9006,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
548,119,129,186,70,170,191.06118246159178,135.51752654177244,192.3390872783262,196.5400722499104,0.6776,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
549,119,127,184,70,168,191.71743470320337,137.87313008704777,192.90740867126584,196.9771560359221,0.6928,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
550,119,126,183,71,166,192.03720232036574,139.05754204644924,193.54110708205147,196.46119209655632,0.6558,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
551,119,124,181,72,165,192.66062292025873,141.4390328021229,193.89424678339333,195.7268504830137,0.6763,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
552,119,122,181,72,163,192.48546749085713,143.39107364128355,194.46117347303164,196.21671692289624,0.5868,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
552,125,448,417,454,422,47.78200553725213,276.80498550423545,47.563770211465005,284.541736833105,0.547,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
553,119,120,180,73,161,192.69958448959736,145.5609837834301,195.10109816138544,195.76005721290542,0.5077,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
553,125,448,419,454,424,48.058697574095824,278.28941769316344,47.834111016306515,286.0209782515961,0.5211,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
554,119,117,180,73,159,192.44510319673188,148.48905683584903,195.6647330257218,196.29060089571277,0.3809,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
555,126,74,157,35,145,196.3070054163131,195.88006534611938,196.44418579148876,236.68122020980033,0.8005,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
557,126,75,154,34,146,197.23182175739703,195.78815081613087,196.14433878028348,237.36048533822978,0.5782,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
558,126,75,152,34,147,197.7891300289475,196.38991827484423,195.9122002038764,237.08437316702253,0.3874,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
558,120,461,191,510,186,353.97600691768037,200.10497245196083,354.01504768488456,249.35917869611296,0.9843,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
559,127,505,186,518,185,353.8928218883949,244.38698819699874,353.97934382316356,257.41989045137905,0.9315,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
560,127,505,184,518,183,353.42700501352664,244.60784942433878,353.5370142296781,257.6373420139247,0.8947,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
561,127,504,183,517,182,353.1665627090907,243.73140954747709,353.2901631922431,256.7586415293554,0.8869,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
562,127,503,182,516,181,352.90424604871384,242.86004199950224,353.04162141541565,255.88473967784793,0.8628,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
563,127,502,180,515,179,352.40535663140855,242.1239352067449,352.5685920288275,255.14309710435043,0.8509,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
564,127,500,178,513,177,351.86989764584405,240.41630560342617,352.0617354764545,253.4284909002932,0.8297,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
565,127,499,175,512,174,351.1267157727899,239.87079855622275,351.3571974199955,252.87150887357794,0.8064,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
566,127,498,173,511,172,350.61643482761343,239.20075250717753,350.8738290951416,252.19238687954083,0.7904,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
567,127,496,171,509,169,350.0618760277751,237.56472802164888,350.1244039267336,250.7149776140229,0.934,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
568,127,496,168,508,167,349.3507803407551,238.10081898221182,349.6336773965495,250.08198655640913,0.7637,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
569,127,495,165,507,164,348.595520120853,237.6930794112441,348.91510870775767,249.65776575143823,0.7342,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
570,127,494,162,507,161,347.83779648031816,237.32677893571133,348.24105023326143,250.25187311986298,0.7061,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
571,127,495,161,507,159,347.65357933127314,238.51624682608102,347.79349314644145,250.6671099286861,0.876,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
572,127,494,162,506,160,347.83779648031816,237.32677893571133,347.96940390346214,249.47945807220282,0.8759,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
573,127,494,164,506,162,348.3106308245608,236.91348631937356,348.41938081777187,249.07027120874943,0.8892,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
